,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,8.483870967741936,11.704761904761904,11.901785714285714,38.14033539276258,6.735294117647059,0.0,21.228915662650603,10.155737704918034,17.317460317460316,21.990234375,34.522004062288424,24.844,20.03395061728395,17.602678571428573,14.695945945945946,15.785714285714286,25.161147902869757,11.010989010989011,4.9411764705882355,25.962903225806453,9.8,9.779069767441861,6.96969696969697
1,7.25,10.8,10.702970297029703,30.08137254901961,4.0,0.0,9.414715719063546,7.327272727272727,6.422907488986784,8.68763557483731,2.6674191121143718,18.173333333333332,14.126712328767123,15.386138613861386,11.541353383458647,14.086092715231787,11.183823529411764,5.073170731707317,4.466666666666667,14.137992831541219,9.186440677966102,3.909090909090909,5.433333333333334
2,5.3,5.094117647058823,7.791208791208791,23.75599128540305,1.8571428571428572,0.0,3.3382899628252787,3.717171717171717,3.2794117647058822,2.202409638554217,1.0451505016722409,11.318518518518518,10.775665399239545,12.835164835164836,7.616666666666666,12.058823529411764,2.7057220708446867,0.9864864864864865,3.923076923076923,4.621513944223108,9.169811320754716,2.028985507246377,4.888888888888889
3,3.911111111111111,4.0519480519480515,6.695121951219512,13.069007263922519,1.76,0.0,1.7272727272727273,2.651685393258427,2.489130434782609,1.8096514745308312,1.054832713754647,4.531506849315068,8.438818565400844,11.21951219512195,5.5092592592592595,9.467213114754099,2.187878787878788,0.9850746268656716,3.5833333333333335,2.0353982300884956,7.729166666666667,1.5,3.5833333333333335
4,2.317073170731707,2.710144927536232,3.081081081081081,5.300134589502019,1.565217391304348,0.0,1.6376146788990826,2.025,1.9457831325301205,1.4553571428571428,1.0557851239669422,2.1337386018237083,4.28169014084507,10.155405405405405,4.309278350515464,8.018181818181818,1.6464646464646464,0.9833333333333333,3.4545454545454546,1.5872235872235871,6.790697674418604,1.2857142857142858,2.090909090909091
5,1.7837837837837838,2.032258064516129,1.955223880597015,2.717488789237668,1.3333333333333333,0.0,1.1989795918367347,1.6944444444444444,1.8187919463087248,1.3013245033112584,1.0631458094144661,1.554054054054054,3.3854166666666665,7.669172932330827,3.8850574712643677,6.474747474747475,1.4606741573033708,0.9814814814814815,2.7,1.3469945355191257,5.256410256410256,1.32,2.05
6,1.4545454545454546,1.8214285714285714,1.4166666666666667,1.478405315614618,1.1578947368421053,0.0,1.1647727272727273,1.4461538461538461,1.4402985074626866,1.2463235294117647,1.0420918367346939,1.387218045112782,1.8439306358381502,5.966666666666667,3.8846153846153846,4.044943820224719,1.3875,0.9795918367346939,2.6666666666666665,1.4559270516717324,2.8285714285714287,1.4222222222222223,1.4444444444444444
7,1.3333333333333333,1.56,1.1851851851851851,1.1660516605166051,0.9411764705882353,0.0,1.1708860759493671,1.4067796610169492,1.3388429752066116,1.126530612244898,1.075070821529745,1.200836820083682,1.8525641025641026,4.138888888888889,4.071428571428571,3.0625,1.4351851851851851,0.9772727272727273,2.0,1.2533783783783783,3.032258064516129,1.3170731707317074,1.375
8,1.5925925925925926,1.3555555555555556,1.1428571428571428,1.125,0.9333333333333333,0.0,1.147887323943662,1.1886792452830188,1.1559633027522935,1.1176470588235294,1.0456692913385828,1.1069767441860465,1.8642857142857143,2.845360824742268,4.142857142857143,2.2916666666666665,1.3195876288659794,0.975,1.5714285714285714,1.4473684210526316,3.3214285714285716,1.2432432432432432,1.0
9,1.25,1.3902439024390243,1.3409090909090908,1.1640091116173121,0.9230769230769231,0.0,1.1796875,1.2083333333333333,1.1326530612244898,1.1457286432160805,1.0577933450087567,1.0880829015544042,1.6904761904761905,2.2873563218390807,4.035087719298246,1.7692307692307692,1.2857142857142858,0.9722222222222222,1.5,1.3765690376569037,2.28,1.2727272727272727,1.0
10,1.3181818181818181,1.3513513513513513,1.175,1.1367088607594937,0.9166666666666666,0.0,1.1478260869565218,1.2790697674418605,1.1704545454545454,1.111731843575419,1.0972762645914398,1.1494252873563218,1.8495575221238938,1.794871794871795,3.372549019607843,1.3389830508474576,1.2101910828025477,0.96875,1.2,1.1023255813953488,2.4782608695652173,1.3,1.25
