,GCC,ACC,ASP,h,diam,g,d,cl,b,PR
0,0.15693497881746177,0.1728400798103679,2.5355534105534105,49.06726190476193,5,0.4173109243697479,0.06837194337194337,0.4032878829427023,0.013959576459576458,0.008928571428571426
1,0.08588351431391905,0.06893510431522125,2.9167289021657954,38.699691358024694,6,0.3794705358279241,0.05036344755970924,0.3237819958936536,0.016761692039420836,0.009259259259259259
2,0.0911854103343465,0.06352605727605726,3.134231011992426,33.60265567765567,7,0.37284061277705344,0.044062733383121735,0.2889035751546501,0.018568144210634217,0.009615384615384616
3,0.06060606060606061,0.04315728715728715,3.3633035918554106,30.157476190476185,7,0.3644845360824742,0.039191919191919194,0.26782046169795953,0.021294578437435572,0.009999999999999998
4,0.03482587064676617,0.041393849206349205,3.66916354556804,26.841699735449712,9,0.3576171875,0.03508771929824561,0.2453283462305477,0.024939343038447182,0.010416666666666664
5,0.03667481662591687,0.03964803312629399,4.0388508891928865,23.552993443754303,10,0.3522727272727273,0.03153368370759675,0.22105408828442316,0.029481870786218615,0.010869565217391304
6,0.040955631399317405,0.041666666666666664,4.482911392405064,19.69081972320608,11,0.3541154791154791,0.028996865203761754,0.18798727215752178,0.033431751354766594,0.011363636363636362
7,0.056074766355140186,0.04365079365079365,4.725051759834368,15.44360956503813,11,0.3771529888551165,0.026965002868617326,0.15137207399785121,0.031474329373242106,0.011904761904761904
8,0.08108108108108109,0.056666666666666664,5.4429083461341525,11.916344350094342,13,0.3996753246753247,0.024367088607594938,0.11742054246696206,0.035207724764686796,0.0125
9,0.08108108108108109,0.04298245614035088,6.679370840895341,9.473574086731977,16,0.4057017543859649,0.023157894736842106,0.09075950764149292,0.044518729255571356,0.013157894736842103
10,0.0,0.0,6.976923076923077,5.790976037851038,16,0.39444444444444443,0.021517996870109544,0.056290817985273765,0.026749385200089428,0.013888888888888888
11,0.0,0.0,3.967032967032967,3.339344070961719,9,0.4264705882352941,0.020632133450395083,0.03766093508041674,0.0037645994625801473,0.014705882352941176
12,0.0,0.0,3.967032967032967,2.4665798611111116,9,0.44120065789473684,0.018849206349206348,0.02909458475267739,0.003136200716845879,0.015624999999999991
13,0.0,0.0,3.0,1.8408730158730156,7,0.4640625,0.01807909604519774,0.02530043921948471,0.0012955386713422946,0.016666666666666663
14,0.0,0.0,3.0,1.3301020408163267,7,0.5148809523809524,0.015584415584415584,0.020116787072955895,0.0009379509379509378,0.01785714285714286
15,0.0,0.0,1.5,0.7884615384615384,2,0.5418552036199095,0.01282051282051282,0.01473102061337356,0.00010558069381598791,0.019230769230769232
16,0.0,0.0,1.3333333333333333,0.3541666666666667,2,0.7057291666666667,0.0070921985815602835,0.00738770685579196,1.9272278754239903e-05,0.02083333333333331
17,0.0,0.0,1.0,0.22727272727272727,1,0.7727272727272727,0.005285412262156448,0.005285412262156447,0.0,0.02272727272727271
18,0.0,0.0,1.0,0.1,1,0.8999999999999999,0.002564102564102564,0.002564102564102564,0.0,0.025000000000000012
19,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.027777777777777783
20,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.03125
21,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0357142857142857
22,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.04166666666666664
